id,date,call,sms,screen,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood,circumplex.arousal,circumplex.valence,activity
AS14.19,2014-03-28,8.0,1.0,2731.158999204635,851.371,1221.546,562.8489999999999,,,,63.667,26.28,,4.047000000000001,,,6.6,-0.6,1.2,0.14887226502146783
AS14.19,2014-03-29,10.0,2.0,1752.946999788284,608.323,962.6,85.27600000000001,,,,95.584,30.5674,,5.24075,,,7.4,0.2,1.2,0.13795426002920017
AS14.19,2014-03-30,5.0,0.0,1024.7169997692104,2877.918,690.436,,,,,50.268,34.8548,,6.4345,,,7.0,-0.4,0.8,0.06452367036820572
AS14.19,2014-03-31,6.0,1.0,6191.571999549862,857.534,5208.941,,,,,44.667,39.1422,238.217,7.6282499999999995,,,7.2,-0.4,1.0,0.130120999549245
AS14.19,2014-04-01,1.0,0.0,3570.471000909805,591.501,4749.215,,,,,49.427,43.4296,,8.822,,,6.4,0.0,0.2,0.13346682929400022
AS14.19,2014-04-02,3.0,0.0,1855.2750003337858,585.067,1181.837,,,,,41.193,47.717,,,,,7.6,-0.2,1.0,0.07716355485107416
AS14.19,2014-04-03,2.0,0.0,3131.0230004787445,654.474,2433.116,,,,,42.374,133.56150000000002,,,,,6.6,0.0,0.6,0.07307714752567694
AS14.19,2014-04-04,11.0,0.0,3949.334000825882,1470.515,2113.677,,,,,195.699,219.406,,,,,7.0,-0.2,0.4,0.15702115397103714
AS14.19,2014-04-05,11.0,0.0,2214.1240007877354,643.2819999999999,1089.559,,,360.982,,65.382,53.37,,,,,8.0,-0.6,1.2,0.13595576600004902
AS14.19,2014-04-06,8.0,1.0,2472.241999864578,764.085,1658.215,,,,,49.277,133.975,,,,,7.25,-1.25,1.0,0.09422410643417789
AS14.19,2014-04-07,11.0,0.0,3835.042002439499,1506.19,2995.572,,,,,63.583,214.58,,,,,6.6,-1.0,0.6,0.18343492913073647
AS14.19,2014-04-08,8.0,2.0,2903.4530005455003,994.528,1925.0710000000001,,,,,39.395,165.59133333333335,,,53.342,,6.8,-0.4,1.0,0.08906279785658473
AS14.19,2014-04-09,8.0,1.0,3051.9820015430446,522.515,2467.1059999999998,,,,,60.629,116.60266666666668,,,,,7.2,-0.4,0.8,0.11756512889589066
AS14.19,2014-04-10,4.0,0.0,1047.3950006961823,3206.806,431.114,,,,,32.281,67.614,,,,,6.75,-0.5,0.75,0.07280121100164204
AS14.19,2014-04-11,6.0,0.0,2774.8020012378697,1001.966,1665.238,,,,,42.442,61.461999999999996,,,,,6.8,-0.6,1.0,0.1110938994618982
AS14.19,2014-04-12,6.0,0.0,1843.591999769212,728.336,978.22,,,,,45.462,389.025,,,,,7.2,0.2,0.8,0.06605497341205051
AS14.19,2014-04-13,6.0,0.0,1506.4069986343386,336.936,879.515,,,,,61.584,226.876,,,,,7.2,-0.6,1.0,0.11367449436267445
AS14.19,2014-04-14,15.0,0.0,5001.964999198914,2974.481,3767.2599999999998,,,,,68.638,208.525,,42.282,,,7.0,0.4,0.8,0.14592902118511944
AS14.19,2014-04-15,4.0,0.0,4282.645000696184,735.272,3403.352,,,,,113.346,19.202,,12.671,,,6.4,-1.0,1.0,0.13076563958916904
AS14.19,2014-04-16,4.0,1.0,1871.9100003242488,218.157,7165.154,,,,,57.332,354.729,,11.673,,,6.8,-0.6,1.0,0.07721354166666668
AS14.19,2014-04-17,1.0,0.0,4765.971998453143,167.766,5377.631,,,,,47.519999999999996,97.947,,10.675,,,6.8,-0.8,1.0,0.1014676704014939
AS14.19,2014-04-18,3.0,1.0,3308.5030000209813,148.654,3381.738,,,229.132,,43.347,210.9255,,9.677,,,6.8,-1.0,1.0,0.06493055555555556
AS14.19,2014-04-19,6.0,0.0,1113.8729996681213,285.445,762.97,,,,,56.542,323.904,,8.679,,,6.8,-0.4,0.8,0.11031735913804186
AS14.19,2014-04-20,4.0,0.0,1732.9319996833808,917.671,697.55,,,,,41.698,76.214,,,,,7.6,0.2,1.2,0.10195700631156769
AS14.19,2014-04-21,6.0,0.0,1736.3480000495902,471.078,1139.57,,,,,47.591,30073.421,,,,,6.4,-0.2,1.0,0.13346984280942725
AS14.19,2014-04-22,7.0,0.0,4882.6779997348785,619.441,4304.149,,,,,50.736000000000004,25.469,,,,,6.8,0.6,1.2,0.13701083958092172
AS14.19,2014-04-23,4.0,1.0,3101.1779999732976,357.817,3800.127,,,,,56.45,193.167,,,,,6.0,-1.0,1.0,0.11064682679520278
AS14.19,2014-04-24,5.0,0.0,2965.602000713348,382.323,2393.101,,,,,188.1,225.962,,,,,6.6,-0.6,0.8,0.1056023849974434
AS14.19,2014-04-25,6.0,0.0,2672.424998760224,951.5989999999999,2386.683,546.49,,,,43.169,258.757,,,3.653,,7.25,-0.75,0.75,0.07677511149518858
AS14.19,2014-04-26,6.0,1.0,1374.8749997615814,2705.354,457.988,438.217,,,,107.93599999999999,327.4735,,,,,7.75,1.0,1.5,0.24910271579896326
AS14.19,2014-04-27,4.0,0.0,3028.6259999275203,593.827,2522.391,329.944,,,,85.994,396.19,259.458,,,,6.333333333333333,-1.5,0.8333333333333334,0.04486664230909752
AS14.19,2014-04-28,4.0,0.0,2972.204998731613,475.858,4132.418,221.67100000000002,,,,56.394999999999996,599.376,62.108000000000004,,,,6.4,0.0,0.6,0.10377999025697233
AS14.19,2014-04-29,6.0,0.0,2259.0499985218044,1142.153,1719.707,113.39800000000002,,,,46.359,173.306,,,,,7.2,0.4,0.6,0.02568243249036055
AS14.19,2014-04-30,12.0,0.0,3133.3029992580414,852.516,1851.818,5.125,,,,51.309,370.99,,,,,7.0,0.4,0.8,0.04454670107302971
AS14.19,2014-05-01,2.0,0.0,3142.984999418261,545.44,2211.815,,,,,47.416,334.998,,3.029,,,6.8,-0.2,0.8,0.12626491862973474
AS14.19,2014-05-02,9.0,0.0,1432.8610005378728,943.426,975.397,,,,,75.693,172.037,,3.037,,,7.8,0.4,1.2,0.19230524793625595
AS14.19,2014-05-03,13.0,2.0,3198.180001020433,758.219,2356.546,,,,,73.473,9.076,,,,,7.4,0.4,1.0,0.19011876257542557
AS14.19,2014-05-04,0.0,0.0,2679.487000226974,3808.056,3483.977,,,,,63.501,478.491,,,,,6.6,-0.4,0.8,0.06944999498758414
AS14.19,2014-05-05,0.0,0.0,6.10800004005432,,6.098,,,,,,,,,,,7.0,0.25,1.0,0.0
AS14.19,2014-05-06,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-07,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-08,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-09,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-10,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-11,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-12,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-13,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-14,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-15,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-16,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-17,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-18,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-19,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-20,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-21,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-22,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-23,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-24,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-25,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-26,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-27,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-28,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-29,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-30,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-05-31,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-06-01,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-06-02,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-06-03,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-06-04,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-06-05,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-06-06,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-06-07,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-06-08,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.19,2014-06-09,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-02-17,3.0,2.0,,,,,,,,,,,,,,,,,
AS14.20,2014-02-18,0.0,1.0,,,,,,,,,,,,,,,,,
AS14.20,2014-02-19,1.0,1.0,,,,,,,,,,,,,,,,,
AS14.20,2014-02-20,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-02-21,0.0,2.0,,,,,,,,,,,,,,,,,
AS14.20,2014-02-22,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-02-23,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-02-24,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-02-25,0.0,1.0,,,,,,,,,,,,,,,,,
AS14.20,2014-02-26,0.0,1.0,,,,,,,,,,,,,,,,,
AS14.20,2014-02-27,2.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-02-28,1.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-01,6.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-02,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-03,0.0,1.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-04,2.0,4.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-05,3.0,1.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-06,0.0,3.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-07,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-08,3.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-09,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-10,0.0,1.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-11,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-12,1.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-13,1.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-14,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-15,0.0,1.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-16,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-17,0.0,1.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-18,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-19,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-03-20,0.0,0.0,369.4009997844696,211.455,6.086,43.303,,63.294,,,47.557,,545.854,,,7.0,-1.0,1.0,
AS14.20,2014-03-21,0.0,0.0,30.0939998626709,30.088,204.5105,44.95366666666666,,158.92149999999998,,,25.285,,808.4745,,,7.0,0.25,0.25,
AS14.20,2014-03-22,0.0,0.0,1565.3150002956393,29.871,402.935,46.60433333333334,,254.54899999999998,,58.238,3.013,,1071.095,,,7.5,1.0,0.5,0.007716049382716034
AS14.20,2014-03-23,0.0,1.0,691.3710000514973,46.412000000000006,657.611,48.255,,350.1765,,65.792,115.64750000000001,,22.147,,,7.6,0.8,0.8,0.04320987654320987
AS14.20,2014-03-24,0.0,1.0,2392.9479994773897,115.908,766.497,162.989,,445.804,,14.054,228.282,,954.654,,,6.8,-0.2,0.4,0.03333333333333333
AS14.20,2014-03-25,0.0,0.0,2657.941000223161,872.518,242.46599999999998,261.954,,347.38599999999997,,130.525,523.087,,222.01500000000001,88.629,,6.0,-0.75,-0.5,0.07893518518518522
AS14.20,2014-03-26,0.0,0.0,748.3169999122623,256.87800000000004,80.782,370.68100000000004,,486.0535,,72.931,347.365,,341.8322,,,6.8,0.4,0.4,0.025762156714537646
AS14.20,2014-03-27,0.0,0.0,1263.7210004329686,228.70999999999998,115.054,44.372,,624.721,,40.479,250.67600000000002,,461.6494,,,7.0,0.25,0.75,0.05700000000000001
AS14.20,2014-03-28,0.0,0.0,460.5519998073581,408.747,133.34900000000002,61.773666666666664,,559.812,,8.027,276.27133333333336,,581.4666,,,6.25,0.5,0.0,0.02380952380952381
AS14.20,2014-03-29,4.0,0.0,760.8439998626707,122.243,21.13,79.17533333333333,,494.903,,122.482,301.8666666666667,,701.2838,,,7.4,1.0,1.0,0.13813915857605177
AS14.20,2014-03-30,0.0,2.0,834.6750004291538,22.232,444.131,96.577,,647.6836666666667,,96.39099999999999,327.462,,821.101,,,7.5,1.0,1.0,0.3802083333333333
AS14.20,2014-03-31,1.0,3.0,20.71399974822997,30.285999999999998,20.709,113.97866666666665,,800.4643333333333,,70.3,481.40700000000004,,,,,7.0,0.8,0.8,0.0125
AS14.20,2014-04-01,0.0,4.0,29.6319999694824,38.339999999999996,368.18850000000003,131.3803333333333,,953.245,,44.208999999999996,635.3520000000001,,,,,6.25,0.0,0.0,0.0
AS14.20,2014-04-02,0.0,0.0,2276.728000640871,510.743,715.668,148.78199999999998,,817.7643333333333,,18.118,789.297,93.43400000000001,,,,6.5,0.0,0.25,0.06712962962962966
AS14.20,2014-04-03,1.0,0.0,54.6529998779297,43.258,738.7439999999999,108.34633333333332,,682.2836666666667,,11.387,576.665,,,,,6.666666666666667,0.3333333333333333,0.3333333333333333,0.05502297410192151
AS14.20,2014-04-04,0.0,0.0,2065.8469989299774,275.829,761.8199999999999,67.91066666666666,75.399,546.803,,41.504,364.033,,,,,7.0,0.75,0.5,0.01574074074074075
AS14.20,2014-04-05,2.0,0.0,807.5760002136229,108.75399999999999,94.521,27.475,72.185625,422.587,,153.89600000000002,400.7115,,,,,7.0,0.4,0.8,0.09056023599628252
AS14.20,2014-04-06,3.0,1.0,3924.2699995040884,231.018,852.777,14.083,68.97225,418.192,,126.47775000000001,437.39,,,,,7.0,0.6,0.8,0.06022714082246478
AS14.20,2014-04-07,0.0,1.0,290.2020001411439,73.935,882.912,77.365,65.758875,530.69,,99.05950000000001,574.76,,,,,6.8,0.6,1.0,0.029011707988980725
AS14.20,2014-04-08,0.0,2.0,601.9649999141694,66.224,573.071,163.108,62.545500000000004,531.717,,71.64125,4.024,,,,,7.25,0.5,0.75,0.003367003367003367
AS14.20,2014-04-09,0.0,4.0,1532.6959998607635,241.88299999999998,263.23,248.851,59.332125,499.88175,,44.223,1007.6129999999999,,,,,7.75,0.25,1.0,0.069361289395536
AS14.20,2014-04-10,0.0,1.0,1213.406999826432,86.771,661.899,123.988,56.11875,468.0465,,10.035,330.51300000000003,,,,,7.0,0.5,0.5,0.02183641975308642
AS14.20,2014-04-11,2.0,0.0,169.1849999427795,55.402,72.345,104.0178,52.905375,436.21124999999995,,41.273,217.8625,,,,,7.5,0.5,0.75,0.05509259259259256
AS14.20,2014-04-12,6.0,1.0,3952.1050000190758,326.646,2408.1150000000002,84.0476,49.692,404.376,,81.62899999999999,105.212,,,,,6.8,0.0,0.6,0.04598055910316446
AS14.20,2014-04-13,0.0,0.0,5.01699995994568,12.451,1745.8706666666667,64.07740000000001,,569.675,,59.134,115.32166666666667,,,,,6.8,0.0,0.6,0.0
AS14.20,2014-04-14,0.0,2.0,352.3744999170304,58.342499999999994,1083.6263333333334,44.107200000000006,,551.48,,36.639,125.43133333333333,,,,,6.8,0.0,0.2,0.005
AS14.20,2014-04-15,0.0,0.0,699.7319998741151,104.234,421.382,24.137,,533.285,,14.144,135.541,,,,,6.8,0.0,0.6,0.10694444444444444
AS14.20,2014-04-16,0.0,1.0,11.29800009727478,205.4525,448.78049999999996,44.8455,,515.0899999999999,,11.276,227.679,,,,,7.2,0.4,0.6,0.004629629629629634
AS14.20,2014-04-17,0.0,1.0,1704.4969999790194,306.671,476.179,65.554,,496.895,,54.81399999999999,319.817,,39.18,,,6.4,-0.4,0.4,0.014580010632642209
AS14.20,2014-04-18,0.0,0.0,93.54699969291683,78.833,1410.243,52.86125,,346.6725,,98.35199999999999,14.633,,21.095,,,6.75,0.0,0.5,0.006430041152263367
AS14.20,2014-04-19,0.0,0.0,2848.953001022339,73.705,2344.307,40.1685,,196.45,,141.89,35.379,,3.01,,,7.5,0.0,1.0,0.0362707535121329
AS14.20,2014-04-20,1.0,0.0,758.62700009346,308.396,282.616,27.47575,,,,185.428,13.353,,10.088125,,,7.6,-0.4,0.6,0.17375
AS14.20,2014-04-21,0.0,1.0,719.6380009651183,168.567,341.427,14.783,,,,14.048,1074.261,,17.166249999999998,,,7.4,0.2,0.8,0.06042250233426701
AS14.20,2014-04-22,0.0,6.0,518.7975002527237,88.3615,271.89250000000004,13.424,,,,13.049,578.7055,,24.244374999999998,,,6.4,0.0,0.0,0.057294584500466865
AS14.20,2014-04-23,0.0,1.0,317.956999540329,8.155999999999999,202.358,12.065,,,,12.05,83.15,,31.322499999999998,,,7.0,-0.3333333333333333,0.3333333333333333,0.05416666666666672
AS14.20,2014-04-24,1.0,0.0,1478.5470013618472,542.866,484.745,16.071,,,,378.066,82.875,,38.400625,,,7.0,-0.2,0.4,0.036901960784313716
AS14.20,2014-04-25,2.0,0.0,707.3170003890989,192.424,488.702,21.807,,,,46.597,60.263,,45.47875,,,7.0,0.5,0.25,0.04379330553481039
AS14.20,2014-04-26,0.0,1.0,1290.6129994392386,113.58,594.009,122.576,,,,42.379000000000005,460.113,,52.556875,,,7.0,0.5,0.75,0.046111111111111096
AS14.20,2014-04-27,0.0,0.0,1501.0290005207064,132.168,337.639,161.4855,,,,38.161,932.73,,59.635,,,6.8,0.0,0.0,0.01789285714285714
AS14.20,2014-04-28,0.0,0.0,2972.6559991836543,249.593,1130.865,200.395,,561.0070000000001,,46.019999999999996,399.017,,,,,6.8,0.0,0.2,0.05668667466986795
AS14.20,2014-04-29,0.0,0.0,419.503999948502,163.942,105.477,18.071,,,,,131.852,,,,,7.25,0.25,0.75,0.0034722222222222337
AS14.20,2014-04-30,0.0,0.0,,,,,,,,,,,,,,7.0,0.2,0.6,
AS14.20,2014-05-01,0.0,0.0,,,,,,,,,,,,,,7.0,0.2,0.4,
AS14.20,2014-05-02,0.0,0.0,,,,,,,,,,,,,,7.2,0.2,0.2,
AS14.20,2014-05-03,0.0,0.0,,,,,,,,,,,,,,6.75,0.0,0.5,
AS14.20,2014-05-04,0.0,0.0,,,,,,,,,,,,,,7.333333333333333,0.0,0.6666666666666666,
AS14.20,2014-05-05,0.0,0.0,,,,,,,,,,,,,,7.0,0.0,0.0,
AS14.20,2014-05-06,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-07,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-08,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-09,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-10,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-11,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-12,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-13,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-14,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-15,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-16,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-17,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-18,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-19,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-20,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-21,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-22,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-23,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-24,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-25,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-26,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-27,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-28,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-29,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-30,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-05-31,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-06-01,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-06-02,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-06-03,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-06-04,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-06-05,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-06-06,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-06-07,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-06-08,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.20,2014-06-09,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-02-17,1.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-02-18,1.0,1.0,,,,,,,,,,,,,,,,,
AS14.23,2014-02-19,1.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-02-20,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-02-21,4.0,4.0,,,,,,,,,,,,,,,,,
AS14.23,2014-02-22,3.0,4.0,,,,,,,,,,,,,,,,,
AS14.23,2014-02-23,0.0,5.0,,,,,,,,,,,,,,,,,
AS14.23,2014-02-24,2.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-02-25,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-02-26,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-02-27,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-02-28,1.0,1.0,,,,,,,,,,,,,,,,,
AS14.23,2014-03-01,3.0,1.0,,,,,,,,,,,,,,,,,
AS14.23,2014-03-02,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-03-03,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-03-04,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-03-05,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-03-06,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-03-07,4.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-03-08,1.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-03-09,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-03-10,1.0,1.0,,,,,,,,,,,,,,,,,
AS14.23,2014-03-11,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-03-12,7.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-03-13,1.0,1.0,,,,,,,,,,,,,,,,,
AS14.23,2014-03-14,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-03-15,1.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-03-16,0.0,1.0,,,,,,,,,,,,,,,,,
AS14.23,2014-03-17,1.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-03-18,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-03-19,0.0,1.0,,,,,,,,,,,,,,,,,
AS14.23,2014-03-20,2.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-03-21,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.23,2014-03-22,0.0,1.0,6747.242002010347,403.867,1871.42,723.923,,,,294.722,662.43,,2821.547,,,7.0,0.0,1.0,0.3713608957795003
AS14.23,2014-03-23,1.0,0.0,36204.10500144956,1069.076,8325.709,1164.8909999999998,,,,66.582,26909.387,,274.31600000000003,21.201999999999998,,7.0,-0.4,1.0,0.21799615246001347
AS14.23,2014-03-24,0.0,0.0,11243.027001142502,2697.491,3689.192,1131.028,,,,443.717,1270.961,39.085,280.964,3.016,,5.8,-0.2,-0.2,0.3554132307808778
AS14.23,2014-03-25,0.0,0.0,21481.418999195095,2184.6150000000002,5755.287,13265.386,,,,306.618,708.315,180.392,256.96299999999997,10.564,,6.2,-0.4,0.6,0.2749540512858405
AS14.23,2014-03-26,1.0,1.0,11393.936997413639,700.687,6966.642,2465.4629999999997,,179.902,,841.1199999999999,145.66899999999998,22.086,85.333,18.112000000000002,,7.0,-0.25,1.25,0.40504885492795534
AS14.23,2014-03-27,0.0,0.0,9123.214999675754,1005.019,3732.496,4003.163,,1684.809,,92.791,15.102,42.16,953.9159999999999,25.660000000000004,,7.0,0.75,1.25,0.3562184343434343
AS14.23,2014-03-28,0.0,0.0,5532.18599820137,237.626,4366.8910000000005,1032.578,,162.83499999999998,,51.548,56.138999999999996,6.021,538.9925,33.208000000000006,,7.0,0.6,1.2,0.40541208791208794
AS14.23,2014-03-29,0.0,0.0,10590.769999980927,1619.4679999999998,4979.601,692.3729999999999,,3467.018,,122.693,97.176,56.117000000000004,124.069,40.75600000000001,,7.25,0.25,1.5,0.39717587768909013
AS14.23,2014-03-30,1.0,0.0,7674.735999107361,782.505,2910.908,2285.785,,663.558,,210.147,522.704,45.148,272.746,48.304,,7.0,0.0,1.2,0.4181943516042781
AS14.23,2014-03-31,1.0,0.0,15913.595998764033,2354.496,8950.417,3680.247,,675.346,,96.989,277.922,34.179,7.025,41.74,,7.5,-0.25,1.5,0.383014657192235
AS14.23,2014-04-01,0.0,0.0,9203.440999031063,1097.685,6127.288,716.305,,126.497,141.805,35.653,201.21,359.536,407.957,35.176,,7.5,0.0,2.0,0.5112974987974988
AS14.23,2014-04-02,3.0,1.0,11304.200000286104,1484.921,4949.538,3291.494,,244.258,,90.07,34.518,1204.962,38.474999999999994,22.09,,7.0,0.5,1.0,0.4693480702055396
AS14.23,2014-04-03,1.0,0.0,14539.905001163484,2095.516,6108.804,5385.856,,633.276,,70.19,50.619,153.237,138.92000000000002,4.011,,7.0,0.5,1.0,0.3605606998977927
AS14.23,2014-04-04,1.0,1.0,11953.04599952698,1311.7930000000001,8742.767,1668.7269999999999,,101.021,,9.152,28.116,55.262,76.2215,9.0402,,7.0,1.0,1.0,0.5438427062553628
AS14.23,2014-04-05,1.0,0.0,6510.4589993953705,493.636,5175.9800000000005,298.165,,422.99899999999997,,170.357,113.96499999999999,63.5155,13.523,14.069400000000002,,6.5,0.75,1.0,0.3916318101453476
AS14.23,2014-04-06,5.0,0.0,13406.313003063202,910.816,8068.377,4011.523,,37.627,,71.52,199.814,71.769,35.299,19.0986,,7.0,0.0,0.6,0.3032808556039441
AS14.23,2014-04-07,2.0,1.0,10270.581999778746,1382.885,5334.362,2797.851,,58.634,,51.225,258.091,667.904,135.523,24.1278,,5.75,-0.25,0.25,0.3823082263477411
